dst	src
401968	400511
400348	400786
401993	300065
400356	300026
401923	401609
400594	401558
400838	401991
401721	401607
400002	400143
401602	400411
402109	300117
400284	401722
401990	400624
400343	300004
400478	300032
400511	400589
300149	401975
400477	401577
400179	400140
400537	300122
400705	300127
400108	400885
300040	400372
300057	400566
400347	401001
400323	401967
400884	401615
401578	400469
401923	400318
400618	300040
300076	400847
401611	400885
300208	300069
400261	400440
400900	400012
300073	401576
400135	400987
401611	400140
400057	300049
400121	401872
400736	300001
400374	400740
300015	400319
400835	400586
400615	401614
400343	400359
400574	401615
400473	400007
401597	400100
400135	400446
300056	400318
400456	300042
400525	300121
400608	400237
300055	400687
401570	400566
401723	400055
400710	400008
400156	401574
400341	300027
401997	400583
400618	400511
400113	400075
402110	400333
300149	400409
400615	400108
300072	300014
300073	401037
400408	400344
400480	400983
401597	400731
400888	400700
401967	401924
400648	400258
401616	300049
400475	300068
400110	400793
400365	400620
300013	400843
300072	400006
400033	400412
300052	400322
402121	400889
300076	401874
300052	300037
400515	400411
400577	401874
401021	400780
400775	400210
400380	400881
400156	401994
400622	300028
401721	400260
401922	401001
300089	400541
401921	400337
400688	400703
400843	400903
400460	400638
401989	400264
400135	400064
300073	402006
401101	401525
400055	400441
400559	401559
400986	400705
401100	400621
300208	400197
401577	400454
400594	401697
300044	401970
400886	401669
300049	400372
400900	400644
400967	300003
400963	400207
400609	400483
400775	400330
300072	400079
300038	401578
400057	401216
400778	400141
400588	400489
401574	400306
400883	400468
300001	400422
400536	400367
300031	400204
400121	400193
400285	400630
401174	300028
400148	400257
300053	400595
401174	401594
400412	300086
400035	401873
400002	400994
400577	300061
400337	400372
400989	400354
300045	400196
300194	401607
400966	400689
400951	400745
400771	401599
400013	400638
400540	300235
300084	400637
400367	400140
400204	401697
400880	401615
400707	300259
401868	400638
401117	400707
400699	400459
400852	400355
300018	400997
300038	401991
400636	400196
401700	400597
400699	400646
300011	400609
300012	400319
300180	400588
400378	401977
400595	400194
400281	401564
400890	400237
300032	400148
400285	400621
401559	401218
401704	401562
400100	401567
400454	300087
400517	400536
300228	400241
400455	401000
400991	400259
401693	400232
300015	400391
400593	400997
401969	400196
400963	400142
400844	401693
300040	400125
400209	401924
400341	400006
400967	400337
401559	401533
400226	401999
400536	400871
401925	401578
400620	400700
300101	401559
400480	400708
400593	400286
400454	400468
300011	400894
400262	400468
400698	300041
401862	300024
400331	401991
300228	400883
401997	401607
400840	400212
300053	400628
401993	400998
400055	401606
400793	400772
400470	400731
300045	400481
300072	300030
400710	401527
400464	300042
400013	400887
400537	401466
400009	401997
300076	401611
402001	400782
400964	400589
400209	400752
400158	400744
401117	400489
300149	400196
401571	401559
400243	300022
400558	400455
400127	400483
400621	400588
400075	400210
400987	300041
401723	401466
401968	300021
400341	401553
401598	400100
402122	300033
400331	400467
401117	401689
400517	400547
400084	401569
300071	400260
300054	401569
300042	400399
400774	400589
401862	400648
300011	400743
300037	400319
400237	400355
300030	401572
400744	400747
400156	400482
400057	401594
401575	401994
300039	400951
400649	400541
400013	400441
400468	401872
400618	400373
401968	400710
400649	400196
300194	401599
400739	401100
400644	400006
400347	401877
400776	400259
400794	400736
400880	400964
400986	400788
401593	300030
400775	300068
400517	401868
400349	300117
400884	400140
400894	300091
300036	401734
400829	400109
400773	400644
300027	400422
400071	400608
401571	401616
401117	400583
400981	400478
400536	400647
400983	300088
402006	401562
400547	400440
400455	400257
401558	400371
400264	400628
400620	400141
400051	300015
400434	400197
400285	300259
300040	401995
400064	300127
401594	400356
401877	400881
300011	400284
400773	400195
400207	300085
400846	400441
400690	400234
400846	401990
400158	400380
400410	400747
400181	400540
401216	400180
400239	400466
401868	400009
400007	400584
400883	400701
400989	401570
300064	400990
400547	400567
400456	401564
401969	400567
300062	300123
300059	400055
400033	400611
400476	400710
400895	401101
400989	400322
401215	400531
400482	400263
300072	300021
400015	300062
400516	400086
400476	300042
300057	400127
300001	401566
300086	300084
400558	400984
400998	300206
400354	400210
300030	300061
400008	400357
400226	400638
400180	300043
300039	400700
300152	400347
300075	400262
400736	400440
400207	401037
300073	400158
300035	401923
400482	400707
400319	401605
300194	400281
300032	400234
300077	300076
400460	400146
401997	400014
300101	400361
400035	400100
400086	400881
400468	400232
400362	400142
400357	400541
400320	300088
401117	300206
400337	400852
400320	401653
400611	400964
300104	400012
400574	400005
300044	400700
400511	400109
400575	400745
401174	300046
400730	400788
400456	300041
401690	400100
400006	400332
401001	400333
400367	402121
400075	400772
401868	400785
300077	300019
401575	300021
400900	300118
300183	401565
400473	400362
400624	400375
300209	400747
300011	300025
300017	401593
400242	400238
300071	401218
400559	401697
401574	400644
400574	400567
400227	400731
400234	400903
300130	400471
300011	401924
401992	400256
300106	400565
400885	401624
400706	400565
400362	300232
400644	400608
400075	401466
300038	400466
300106	401565
400241	400881
400752	400875
401574	400258
400135	400374
300059	400643
401215	400361
400126	400999
400472	300031
400780	400481
402006	300048
400239	400547
300013	401921
400708	401021
400779	400993
300003	400583
300074	401611
400573	400643
400125	400883
400207	400547
400372	400330
300018	400469
401001	400211
400609	400999
400991	400238
300227	401560
400608	401722
400992	300100
400586	401569
300088	400783
300073	400537
400771	400997
400852	400630
400009	400593
300115	401690
400285	401594
400793	400642
400845	400597
400329	400322
401964	400593
402109	400559
300035	400883
400239	400224
401653	400630
401466	300127
300194	400141
400372	400355
401968	400445
400349	300123
400731	300088
401615	401576
400180	400141
400774	300016
400735	400084
401578	401994
401992	400752
400471	401608
400969	400318
300059	400064
401974	400608
400785	400581
400005	300041
400575	401970
400476	400410
400782	400232
300001	300042
401999	400852
401723	400009
400895	400478
400628	401717
401721	401864
400989	300020
400773	400333
400033	400639
300059	400411
400135	300068
400750	300044
400584	400687
400888	400584
400197	401562
400357	400589
400362	400109
400362	401575
401216	400331
400882	400582
400517	400284
401215	400577
400477	400537
400449	400730
400329	400837
400051	400622
400207	300041
300035	400885
300056	400894
300059	400405
400885	300259
400779	300038
400119	400838
400964	400595
400899	300100
400323	401597
400621	401533
400966	400639
300131	400006
300013	401593
400588	401605
400263	400834
300039	400525
400966	401597
400470	400409
401570	300040
400261	400742
400109	401624
400645	400565
400476	400227
300043	400996
400882	400771
400242	300149
400329	300038
400099	400587
400127	400785
400329	401873
300194	401693
300073	400399
400071	400594
400886	400040
401558	300044
300013	401624
401611	401566
400258	400707
400284	300022
400405	400508
401922	400489
300077	400141
400482	400837
401722	401562
400113	400794
400349	401606
401533	401996
400699	401989
401604	300086
300103	400998
401653	300091
300224	401527
300148	400749
401101	400620
401594	400337
400698	401654
400890	400212
400156	400318
400747	400705
300073	300062
400511	400601
400880	300062
400984	400331
401967	400643
400838	401562
400341	400127
400033	400212
300040	300022
400537	400646
400872	400638
400633	400995
300059	400567
400140	400466
400388	300183
400745	400399
400771	300068
400456	300025
400690	400508
300055	400261
300208	300084
400508	401971
400344	300115
400009	400881
400055	402006
400983	400195
300224	400100
400480	400228
400992	400196
400516	401100
400156	400842
401117	400706
400847	401578
401925	401991
400628	400319
400459	400232
400986	400547
400258	400211
400454	400333
401863	300068
401990	400332
400110	401592
400531	400399
400258	400014
400349	400256
401922	401876
400611	300019
401569	300062
400459	400996
401923	400620
400699	400885
300071	300026
400633	400615
400361	401572
401922	400593
400992	400467
300117	401690
400783	400687
400871	400707
400511	400319
401574	400410
300018	400256
401559	401874
300075	400127
401874	400211
300017	400565
400832	400583
401863	401558
400536	400700
300038	400581
400786	300025
400013	300091
400880	400998
400618	400264
400775	300044
400531	400566
400478	401994
400710	401572
401862	401991
400480	400372
400643	400870
400993	300004
400086	400422
400348	401997
400261	400705
400239	300044
400566	400889
401614	400081
300065	300064
400590	400565
300117	400235
400575	300003
400900	400885
300038	400332
401573	401924
400884	401990
300056	400241
400590	400475
400884	300055
400335	400259
400471	300020
400099	401614
400830	400736
401218	400889
400713	300021
300033	300209
400649	300062
400113	400981
400794	300020
400009	300020
300011	400843
300042	300089
400416	401576
400348	400870
300035	400466
300033	400355
401571	300149
401972	400901
400459	300004
400618	400285
400005	400589
400329	400380
300130	300089
400714	400347
400055	400422
400346	400110
402122	400772
400888	400698
400891	400704
300149	400644
400335	400567
300149	400355
401967	400628
401993	400793
400743	400584
400752	400286
400558	400508
400079	300043
400009	400279
400390	400622
400335	400405
400330	400638
401001	300104
401600	300194
402006	400609
300010	400869
400830	300029
400643	400391
400371	400489
400337	400286
401923	300005
400875	401876
400286	400638
400984	401100
401573	400601
400895	400079
401174	401924
400689	400109
400621	401567
401612	400259
300148	400454
401924	400567
401218	400238
400749	300230
400611	300235
400852	400467
401734	400601
400710	401693
401572	401566
400783	300022
400119	300070
400611	400008
400752	400829
400779	400199
400084	400638
300012	400238
400575	400735
300228	400704
400388	300020
400710	400378
400699	400071
401700	400237
400057	401690
400329	400365
401993	400108
400852	400406
401653	402121
401872	401609
300013	400227
401976	300230
401597	400468
400730	400999
400846	400210
401616	400262
400086	401560
400611	300122
400281	400883
400181	300086
300118	400745
400894	400483
400478	400196
400739	300055
300071	400785
400515	400705
401700	400197
400834	400409
400989	400581
400573	401863
400829	400064
401612	400964
300012	400649
400321	401991
401734	400199
400517	400146
401214	400892
400969	401609
400413	300060
400141	400392
400575	300010
300228	400330
400084	300183
400346	400637
400135	400999
400516	401996
400875	400193
401214	400002
400344	400511
400636	400348
401602	300224
401000	400243
401604	400212
300078	401669
400367	400875
400774	401977
400840	400204
400844	300055
400344	401876
400064	300024
401604	400197
401574	300025
300227	400257
300051	401864
400890	400140
401571	401697
401967	401996
400135	400281
300056	400963
400594	400464
400331	400434
400732	300035
300052	401990
400405	400356
400633	400896
400748	400901
402006	400631
400460	400837
400354	400703
400531	400885
300031	400538
300052	300024
400573	300019
400008	401975
400324	400391
400226	400337
401652	401996
400834	400196
400844	400477
300017	400541
401597	400990
400708	400009
400730	400100
400566	400728
401576	400148
400735	400002
400713	400064
401862	400008
400969	400997
400181	401877
400894	400373
401654	401704
300013	400412
400256	300009
400466	400525
400999	401689
401602	300018
300017	400687
401576	400064
300115	400990
401700	400852
400156	400209
401215	401608
300019	400526
401733	300012
400845	400409
400545	400084
400227	401607
400788	300127
401968	400995
400321	400119
400624	300062
400242	400478
300036	400601
400628	400196
401215	400012
401215	300141
400319	400193
400992	400687
400558	400526
300032	400583
300077	400079
400834	400703
400223	400441
400743	400406
401922	400526
400744	400006
300042	400587
400321	400480
300194	300104
300085	400237
401989	400525
400780	400489
400209	400014
400643	400140
400829	400040
400536	300053
400531	400609
400121	400608
300030	400281
400126	400589
400558	402006
300015	400232
401611	401576
400840	300148
401992	400558
400075	400870
401525	401527
400594	400748
401217	300087
300228	401466
400242	400347
400285	400012
401595	300183
401964	401596
300077	400099
300018	400335
400006	400330
400084	400211
300074	400008
401602	300125
400545	400146
400750	400793
400146	400994
400347	400399
400331	300100
401570	300152
400119	300115
400130	300024
300064	300121
400453	400372
401593	400538
300206	400782
401217	401970
401734	400273
400202	400628
400640	400586
401723	400126
401968	300087
400476	400331
400411	400406
400075	400903
401993	400469
400643	400411
400633	400264
300150	300042
401733	401862
401723	400537
400013	400707
401705	400594
400736	401997
400778	400228
400594	400343
400359	401971
400126	400609
400113	400842
401993	300021
401969	300149
400951	401562
400772	300125
400646	300044
401653	400109
400998	401608
400340	400199
400615	401721
401533	300021
401963	300230
401925	400464
300118	400064
400633	400991
400516	400997
300009	400508
400752	400467
400963	400121
401863	400969
400852	400330
400708	400330
400035	400994
300031	300259
300044	400127
300016	401976
400367	400964
400739	401971
400895	400832
300194	401566
400780	401669
400773	400891
400645	400567
401000	400273
400416	400589
401574	400235
400888	401615
300075	300104
400699	401608
401595	400740
300150	400456
400476	300021
300224	400742
300084	300093
401606	401991
300150	400416
300060	400583
400456	300027
400830	300091
401578	400640
400643	401101
400559	400226
401967	400892
400577	401990
402109	300148
400081	400588
400880	400367
400708	400324
400844	402121
401572	401560
400057	400454
400963	300072
401996	401466
400832	400466
400033	300072
400015	400035
400902	400584
300086	400705
401996	400193
300053	300232
400842	300153
400348	400785
400408	401872
400285	400256
400099	400575
300049	400705
400340	400707
400113	400834
400547	400703
400475	400832
300153	400713
401021	401624
300085	400392
401571	401100
400573	400322
300014	400125
400388	401563
401723	400995
401862	400707
300118	400700
400264	400008
400575	400258
300206	401971
400324	400701
401697	400460
400640	401596
400099	401575
400055	400515
401612	400541
400405	400852
400994	401567
300079	401578
400793	401975
401705	400710
401614	401864
401602	400983
401572	401596
400472	401693
400204	300104
400966	400227
400710	400002
400035	401717
400967	300070
400714	401977
401722	400257
400015	401873
400896	400210
300118	400477
400390	401921
400408	400541
401690	400330
400526	400371
401967	300093
400033	400633
401977	401704
300059	400640
400728	300141
401570	400333
400835	300022
400329	400361
401967	400262
401573	400783
300086	400583
401967	400991
401570	401615
400967	401533
400986	400375
400870	400143
401525	400446
400575	400489
400480	300078
400645	400194
400100	400257
401992	401970
401722	401971
400689	400237
401021	300001
401862	400870
400262	400638
400181	400836
402110	401925
400221	300228
401615	400840
400847	400481
400618	400793
400573	401652
400470	401862
400204	400434
400378	300183
400243	300041
400471	400349
300037	400891
400779	400413
400744	300183
400739	401611
400577	400704
401600	400981
400362	400180
400700	400703
400899	300018
400875	400567
400559	401971
300018	400126
400882	400744
400736	400202
400558	300056
401599	400881
400537	401567
300037	300043
400734	400331
400621	300043
400033	400194
400776	400647
400086	300227
300227	400541
400732	400227
400775	300025
400981	400597
400633	400227
400412	402121
300014	400202
300074	400624
400846	400467
401563	400014
300018	300141
400708	401704
400055	400405
400367	401566
400210	300028
400142	400785
400260	401037
400201	400525
300194	400739
400099	401669
400642	400903
300054	400473
400730	400207
400895	400843
400075	300086
401612	400333
401989	401924
400536	400748
400829	400489
400639	400782
401733	400181
401989	400892
401873	401872
300001	400372
402109	400207
300032	401037
400349	400446
400843	400108
400891	400084
400260	400992
400333	400508
400648	400640
400517	400992
400899	400728
400482	400226
401968	300079
300001	400624
400840	400586
401923	400256
400126	400990
400209	400483
300052	300126
400482	300030
400967	400644
400179	400337
400886	400470
300012	300086
400156	400148
300208	300131
400688	401563
400615	401101
402109	400700
400559	400464
400588	401606
300065	400728
401705	400778
400202	400330
400180	400700
400341	300049
400467	401722
400449	300122
400195	400357
400884	400146
400517	401558
300038	400583
400890	300042
300031	400371
401923	300089
400969	400391
400842	401690
400750	400745
401997	401596
400086	400467
300019	401599
400584	300126
300052	400783
400110	401874
400687	400565
300045	401876
400371	400040
300039	300040
400405	400901
400260	400752
400472	400902
300208	400194
400075	401574
400536	300057
400739	400511
300180	401559
400894	400446
401553	400583
300126	400481
400890	401874
400405	300141
400449	400747
400264	400986
400454	400997
400997	400330
401559	400581
400706	400872
400772	400706
400984	401876
400511	401553
300148	400347
400224	400259
300001	401874
401570	300025
400119	400110
401174	400698
400242	400109
400119	400648
400794	400349
401967	300027
401862	400143
400714	401697
400202	300084
400714	400445
400559	400786
300018	400621
300029	400889
400343	300209
401697	400271
400005	300025
401558	401689
400372	400356
300054	400574
400992	400446
400337	401872
400646	400464
400882	401565
300052	400707
400081	400705
400736	401562
401734	400829
400525	401874
401921	400996
400771	400621
400597	400211
300131	401734
400455	400894
400780	400405
400594	300091
300083	400005
400771	401876
300031	400881
400788	401605
400583	400196
400478	300068
400698	401874
400472	400243
401992	401609
400008	300048
400055	400847
401921	400885
400886	400624
400644	400638
400621	400332
401533	400355
400281	400109
400772	300042
400732	400084
400880	400468
300056	400100
400884	400780
400869	400232
300054	401921
401216	401000
401923	400647
400390	400413
400785	400273
401604	400708
400888	300024
401721	401576
400015	400593
400776	400782
400636	300100
300016	400547
400459	400843
300053	400701
401922	400193
400477	400359
400007	400332
400388	300085
400143	400332
400837	400705
400843	400441
400320	400990
300103	400608
401969	400700
401527	400637
401705	400884
400408	401999
400071	400566
401723	401564
401575	400587
400624	400565
400238	401525
300206	400002
400333	400422
400704	401525
401993	400324
400648	400713
400832	300027
300038	300106
400708	400406
300042	401608
300085	400583
400361	300053
300029	401466
400099	400257
400372	400875
401734	400335
400981	400785
300029	300027
300235	402121
400322	300046
400260	400984
300153	400638
400997	401569
400286	400272
400306	400399
400998	300038
401973	400332
300074	300104
400408	400330
400750	400899
400113	401994
401571	400237
300019	400392
300018	400999
400517	300046
401734	400224
400895	400872
400794	401553
400323	400788
400615	401214
400989	400830
400963	400636
400902	300149
300074	400834
402110	300228
401863	402001
401723	300123
400515	400110
300018	400108
400967	300230
400986	400887
401969	400141
401868	400870
300072	400081
300206	400541
400099	400739
400361	400628
300149	300141
300072	300012
400843	400567
400335	400647
400323	402121
401576	300020
400882	300093
400209	300068
400434	400881
400967	400079
400772	400703
400714	400793
401602	400630
400771	400481
300039	300083
400481	400637
400357	401689
400356	300100
401969	400951
400337	300060
300039	401921
300208	400772
400531	400700
401218	400012
401578	401606
400226	300047
400774	400195
400361	400388
401721	400582
400594	300084
400611	400454
400410	400788
400086	400468
401216	300121
400875	400740
400472	300033
300061	400014
401100	401976
401997	401972
400984	400355
401100	400890
400983	400207
400559	300125
400361	400453
401612	400261
401862	300062
400140	400258
400963	400565
400998	400901
401992	401562
300011	401595
300131	401560
400981	401593
400141	300093
400413	401595
401574	400374
400894	400405
300010	400735
400778	300104
401992	400547
400511	400040
400209	400995
400212	300022
400869	300235
400690	401969
300130	400776
400966	400197
300027	401876
300084	400271
300228	401592
400516	400621
300235	400399
400774	300209
400333	400586
400033	400449
400997	400318
400009	400141
300038	401553
400099	300029
402006	400787
400125	400211
400639	400587
400965	400388
300118	400622
402122	400588
400259	300232
401964	401654
300149	401606
400965	300093
400880	401563
400969	400446
300019	400637
401611	300025
300141	401689
400482	401971
400881	400238
400880	400422
400899	400706
400967	401977
400343	400284
401608	400630
400100	401565
401558	400235
401215	400199
400212	300020
401214	401996
401611	401974
300060	400581
400752	401594
401615	400281
400710	300030
400884	401578
401863	401597
400340	400688
300001	400749
400181	300048
400071	400014
300059	401989
400728	400705
400965	400228
400752	400008
400739	400593
401977	400489
400361	300003
400340	300021
400829	401999
400412	300001
400885	300022
400782	400259
300235	400355
400894	400392
400633	401577
300021	400354
400481	300259
400742	400889
400322	401972
400141	300141
400365	401864
400734	300104
300152	300121
400367	401924
401723	400531
400361	300014
401862	400526
400367	400201
400836	400471
401975	401527
400449	400787
400689	400196
300039	400226
401975	300004
400057	400649
401598	400209
402109	400870
400466	401466
400108	300028
400459	300149
401721	400742
400618	400259
300011	401101
300074	300046
400704	300230
300009	401971
402006	400212
300028	400705
400775	300062
400732	300041
400113	400736
400574	400846
400141	300127
300148	400701
300038	300235
400472	400710
400890	300141
400899	401925
300064	400262
400140	300235
400480	400830
401992	400228
400644	300068
400456	300083
400329	400347
400201	400704
400836	400335
400710	401690
401722	400883
300071	400642
400285	400993
400834	400211
300040	300122
400264	400466
400323	400372
402006	400333
400773	400901
400965	400009
400343	400256
400567	401560
400989	300127
400209	400365
400735	300126
300056	300012
400999	300021
401218	300028
400365	400390
300078	300232
300194	400453
300017	400380
400622	401690
300042	401595
300105	300054
400113	400889
400847	400541
400559	300085
400440	401562
300103	400002
300048	400994
400127	400014
400224	401595
400321	401654
400690	300019
402006	401609
400645	401921
400989	400736
400869	300062
401868	400541
401600	401700
400472	401593
401963	401874
400227	400688
400902	300060
402006	401973
300208	400109
300071	400262
400870	400951
400361	300020
400902	400852
400239	400609
400210	300121
400987	300087
400531	400306
401594	400371
300015	300049
400882	400714
300149	400005
300087	400525
400611	402122
400752	401971
400750	400642
400388	400595
300014	300049
300085	300259
400180	401972
400226	300089
400639	400180
401600	401976
400346	300070
400209	400237
400386	401533
400794	401970
400260	300022
400902	400284
400210	400887
400965	400210
300150	401527
400690	401873
400547	400788
400583	300022
400793	400999
400378	400740
400324	400785
400575	300141
300088	300040
400900	401921
300059	401608
401963	300123
400099	400643
400228	400834
300032	400333
400536	400409
400621	401975
400776	300232
400690	400354
300130	400511
300059	400273
300071	300010
400846	400780
400207	400508
300069	400788
400013	400483
400640	401704
400573	400740
400434	401607
400843	300029
300051	400587
300130	401970
300206	300183
400204	300049
400902	401697
300055	400786
300232	400637
400130	400701
300039	300068
400472	401101
400537	400002
300031	400742
400540	401605
400357	400990
400840	400110
402006	400392
400306	400638
401000	401999
400057	400356
400285	400996
300059	400537
300183	400232
400388	400064
400558	400179
400788	300141
300071	400473
401995	400406
400966	300091
400477	400008
300209	400235
300018	300001
401972	300084
400108	400992
400471	400285
400750	400234
400573	400567
401989	400885
400895	400636
400779	402121
400574	400987
400285	400890
300054	400399
401599	400742
400983	401611
400748	400330
400331	400701
401654	300121
400891	300053
400181	400224
401691	300064
400099	400331
400590	400079
400306	400411
400752	400002
401977	400196
300194	400537
400476	401037
401533	401560
400900	400322
400628	300005
401101	400999
400119	400649
400321	401624
400590	401595
400460	400193
401615	400337
300011	401609
400983	400744
400349	400378
300059	300069
400636	400776
401723	400631
400644	400256
400698	400196
401968	400201
400130	401567
300056	400786
400009	300083
300017	400064
400359	400704
400526	400064
400631	400525
400643	400006
400260	401976
400335	400994
401700	400263
300117	400583
400888	400489
400643	300091
401577	400127
400890	401693
400378	400196
401593	300026
400099	401602
400615	400639
400843	400014
400730	400837
400895	300100
400243	400584
400158	400392
400242	300088
300035	401875
400333	400489
300068	400440
400967	400597
400324	400411
400786	300022
400708	400348
300056	400624
401604	401868
300076	400992
400531	300153
400008	300068
300209	400413
401217	400745
400967	400588
401922	400786
400449	401597
400135	400593
400243	400566
400347	401605
400895	400750
400013	400194
400221	300001
400832	400508
300031	400009
400348	400647
401578	400441
400837	400257
400007	401874
300042	400835
300208	401693
400416	300100
401575	400997
300041	400467
401599	300045
401604	400478
400459	401608
400464	400359
400743	401996
401100	400224
400099	400847
300076	400272
300150	400707
400967	400127
400279	401596
300049	400637
300069	401562
400478	400713
300123	401560
400776	400995
300235	300230
400201	400009
400773	401597
400386	400416
300021	300084
400558	400994
400459	401562
400148	400014
300117	401873
400235	400637
401174	300148
300103	400440
400558	400892
401612	401876
400344	400788
401972	400999
400778	400306
400771	300230
300149	401609
400870	400372
400239	401533
400142	400852
401533	400375
300035	400319
402109	400648
401571	400747
300232	400903
400015	400434
401217	401609
401989	401564
300038	400199
400750	400224
400086	400742
400322	400731
400987	400194
401700	400471
300046	400460
400590	400380
300070	300005
401705	300017
401216	400537
300033	400212
300194	300045
401575	400688
400615	400996
400243	300141
400838	400354
400739	401924
300054	400210
300149	300088
400772	400195
400890	400257
300046	400143
300126	400701
400322	400372
400575	300088
400243	401877
400075	401991
300085	400992
400871	400406
400899	400783
400690	401216
300235	400872
400243	401564
400778	300017
400260	401567
400260	400380
300040	401972
400449	401573
400785	401996
300183	400705
402110	401873
400752	400835
300180	401624
401553	400951
401863	400728
300228	400566
300036	400713
300038	401466
300001	400378
401921	400587
300018	300026
400516	401971
400013	400273
300208	300042
401602	401559
401594	400783
300023	300024
401925	400005
400649	400143
401974	400392
400459	400887
400645	400847
300030	401994
400264	400416
401733	300065
400329	400998
401968	400196
401218	300042
401574	401578
400081	401560
400130	401654
400540	400262
400335	401566
300018	400772
400455	400446
401566	400787
400075	400365
401000	400467
400981	401923
400710	400125
400281	400318
401705	401021
400286	400195
400776	400226
400843	300235
401976	400441
300208	400468
400734	400207
400035	300208
300130	400127
400840	401216
401995	401607
400840	401691
400582	400740
400547	401876
400195	300091
400332	400399
401704	401563
400744	401669
401117	401527
400601	401669
400260	400577
300086	400354
401925	401533
300018	400608
400526	300004
400586	400211
400846	400630
401923	400747
300057	402006
400525	401466
300105	400386
401611	400608
400771	401864
401693	400445
400749	400232
400774	400199
402001	400642
300077	401174
400882	300070
400181	400776
400390	401972
400710	300062
400558	400559
400456	400566
400829	300045
400405	400875
400731	401990
300018	400354
400035	400411
400559	400852
400007	401995
400260	400335
400601	400995
400969	400227
400281	300087
400870	401525
300085	400127
300071	300088
400445	300064
400071	400318
400983	401000
400647	401560
400478	400224
400470	300018
400411	400391
300087	400707
300052	400630
400633	400774
400615	400538
400515	400324
400375	400446
400181	401624
300077	400459
400340	400355
400281	401562
300037	400330
400611	400121
401967	400689
400099	400273
401573	400647
300069	300025
400776	400009
400320	401864
400558	300180
401654	401970
401101	300064
401593	300131
400630	300020
400347	300036
401533	401564
300072	400537
400130	401562
300105	402110
400525	400687
400323	400064
300018	400086
400776	300104
400412	400005
400538	400583
400337	400005
401574	400783
400412	400994
400482	300230
400998	400372
400700	400262
401964	401567
400902	400456
400331	400237
401563	400481
400201	401037
400489	400587
400343	400232
400135	300087
400478	400748
400121	401997
400847	400996
400086	400745
400989	400743
300044	400997
400846	401217
400441	400262
400648	300227
401989	400201
400228	400238
300035	300122
400476	400618
401570	300004
401925	400199
300086	400870
300206	400700
300208	400211
300015	401566
400125	400508
400966	300061
400597	400743
401566	400259
401216	400749
401614	401553
300101	401697
300031	400688
401864	400238
400456	400892
400322	300228
300088	300100
401215	400201
300005	300068
400836	401862
400577	400014
300001	300122
400223	400422
400884	400388
400597	400689
400648	400706
400227	400355
400051	401624
401217	400705
400099	401872
400416	400005
400371	300024
300085	300087
300056	400782
400055	400587
400207	300232
400559	400273
400008	400446
400843	300027
400577	400995
400482	400597
400237	400834
400779	401566
300019	401593
300019	401969
401968	400481
400597	400526
400453	400318
400148	300060
400838	300084
400130	400735
400538	401037
300013	400990
401971	300125
400981	400201
401996	400705
400344	400441
400615	400388
300076	400109
401615	400583
300149	400540
400260	401997
400434	401872
300180	400887
401566	300230
400997	400565
400846	300086
300019	400899
400141	401973
400476	400221
400411	400875
300033	400434
400071	400362
300049	300100
400380	400040
400779	400742
400736	300040
401574	400371
400735	400744
300010	400380
300103	401654
400478	401214
300029	401996
300040	401669
400260	400354
300149	400742
300033	401597
400517	401567
400783	400630
400365	300259
400329	400372
400537	400620
400015	400064
401215	401572
401215	400775
401691	300230
400285	400637
400690	401570
400582	400135
400006	401466
401717	300106
400264	400375
400086	300028
400739	400637
300078	400263
400846	400259
401968	400981
400242	400237
400454	400643
400884	400743
400739	300030
400475	300149
400408	401877
400582	401216
401573	400356
400478	401969
400844	300016
400633	401654
400899	300004
400333	400286
300224	400780
401001	400688
300077	400628
401721	401616
400981	401722
400993	401722
400478	401608
400624	400197
400734	400984
401594	300026
300122	400332
400875	300122
400713	400262
400710	400620
401021	300117
400071	300141
400647	300230
400577	300122
400035	400454
400899	400829
300085	300064
400785	400889
300051	400281
401972	400006
400624	401874
401578	300061
300101	400648
400965	400728
300046	400601
400559	401037
400842	300003
400386	300030
400343	401037
300037	300041
402110	300126
400899	401599
401721	400847
300073	401570
300070	401717
400620	400064
400526	400481
300056	400211
400009	400127
400470	300026
401599	300047
400374	401562
400516	300148
400349	400885
401605	400357
300009	400146
401652	400009
300011	401704
400469	401563
400264	400845
401216	400014
400633	300024
401993	300126
300117	400646
400609	400642
400033	300001
300056	400875
400386	400378
300065	401972
400648	401689
300104	400707
400388	400332
400281	400359
300106	400040
400888	300028
400223	400538
401604	300093
401974	400785
300014	400483
400750	400223
400895	400386
401218	400392
400464	400992
400728	400637
401597	300235
400141	400704
300115	401722
400963	400829
401571	400409
300005	400440
400951	401605
300077	300003
300001	300183
400140	400146
400453	401972
300049	400748
400306	401864
400449	300060
400362	400194
400260	400783
300039	401925
401174	300035
400411	400704
300021	400235
400367	300038
300149	400481
400882	300048
400880	300021
300069	300001
400734	300118
300141	400234
400887	400638
400405	400141
300123	300125
300235	400040
300017	401596
400611	300123
400895	400622
400842	400079
400416	400700
400574	401564
400782	400146
400263	400238
400983	300060
400449	400834
402110	401652
401217	300068
400464	400100
300070	400594
300032	400258
400748	300122
401963	300117
400900	400739
400086	401609
400223	300091
400788	401466
400125	400608
400901	400273
300194	400999
400242	400459
401700	400260
400416	401577
400900	400434
400099	400836
400842	400566
401993	300123
401974	400141
400582	400359
400340	401599
300059	400732
300183	400834
