dst	src
400347	400903
300017	400241
300073	300064
400891	300001
400121	401697
400900	400127
401101	400584
400835	401872
300027	400354
400735	400279
300017	400631
400009	300047
300206	300227
401021	400951
401925	400441
400002	401560
400559	300029
401997	300230
400476	400455
400324	401876
400965	300070
300016	400204
401925	400406
300060	400014
400515	300022
300024	401562
300070	400648
400900	400582
300106	401037
400516	401000
400774	400378
400735	401693
401970	401564
400649	400588
400261	400441
400536	401862
400882	300030
400998	400740
300039	400331
400411	400355
300079	400349
401216	400375
400473	401572
400699	401000
401969	400689
300130	400837
300068	300141
400594	400232
300057	400371
400057	400195
300131	400852
401599	401578
400732	400993
300018	400787
401616	300206
401572	400211
400964	400643
400515	300091
400140	300084
400264	400996
400700	400705
400259	300093
400633	400207
300016	300040
401963	401697
400536	400180
401600	401592
400840	400843
300037	400238
400991	400399
401602	300149
300148	400837
400899	400847
400478	300259
401576	400355
401597	300078
400899	300127
400969	400119
400748	300123
300150	300130
400559	300183
300088	400901
400318	300093
400881	401669
400388	400467
400730	300084
400390	300044
400202	400644
400995	400704
400832	401653
400628	300009
400870	400211
401597	300064
400181	401569
401616	401653
401964	401717
300016	400337
400902	400964
401924	300087
401868	400232
400611	401614
401968	401216
400119	400365
300037	400179
300014	400142
300150	400649
400140	400002
400887	400589
401652	400348
300018	400279
402109	400783
300031	400234
400285	401877
300029	401525
400783	401596
400006	400630
400422	401977
300059	300208
300036	400211
400575	400357
400648	400483
401862	400228
400891	400986
400408	401969
400227	401562
300072	401566
400646	400749
401600	401862
300018	401624
400323	400842
300038	400040
401992	401717
400900	400201
300071	400007
400386	300131
401174	400119
400575	400194
300208	300088
400884	400179
400844	401704
401117	400526
401574	400281
401733	400013
400644	401923
400126	401595
400279	400271
400585	300127
300040	300003
401594	400785
400783	300093
400837	400262
400735	401974
400793	401572
300005	300104
401722	300121
400470	300035
401615	400538
300078	401921
402122	401874
401000	400742
400732	400454
400453	300046
400113	400146
401604	400965
400633	300059
300056	300033
400846	401021
400775	401970
400051	400365
400221	400891
400372	401466
400830	400870
300046	400740
401868	300048
400969	400367
300039	400367
400158	300180
400264	401533
401559	400624
300029	400237
400344	400566
300079	400700
400472	401560
401215	400410
400844	400638
400199	400688
400343	400399
300015	300065
400113	400329
400323	300012
400511	300031
400846	401873
401574	400714
400900	400515
400965	300025
400892	300065
400644	300027
400969	400991
400416	400228
400869	400748
300015	400008
300037	400199
300035	400852
400628	400743
300039	300117
401705	400998
300057	400587
400344	400575
300057	401875
400640	400196
401999	401875
400886	400869
300039	401971
300051	300032
401574	300053
400057	300126
400771	400406
400227	300032
401612	400740
400620	300126
400728	300104
300017	300014
400515	400749
401593	401697
401595	300062
400285	401669
400631	300009
400843	400999
400967	400100
300010	400411
401217	300121
401989	400226
300056	401593
400963	400742
401717	400375
400628	300061
300022	400234
400242	400516
400341	300043
401578	300106
400119	400340
400981	400589
400847	400903
400333	400238
300130	400199
400710	400608
300035	400589
400281	400140
402110	400787
400775	300016
300064	400399
300130	401722
400698	400771
401593	300125
300105	300152
400899	401923
400594	401624
400615	400262
400051	300093
400380	400121
401974	400143
400033	400967
400740	400701
400590	401607
401924	400008
400135	400477
300118	400380
400331	401563
400286	400469
400736	400355
400346	300123
401967	400870
400121	400567
401923	401564
300015	300089
400378	400079
400390	401593
400840	300049
400708	400483
401595	400235
400706	400589
401533	400992
300028	400279
400411	400648
401690	400467
402001	400515
300051	400259
401597	401967
400517	400412
300086	400881
400829	401875
400109	400146
400008	401874
400158	400545
401992	300032
401604	400194
300070	400545
401577	400194
400597	400788
400752	300235
400008	401994
400446	400589
400589	400903
400993	300042
400146	400875
300051	401608
400057	400347
400181	401991
300038	400125
300131	400883
401964	300068
400771	400365
401992	300149
300075	400481
401966	401700
400475	300048
300051	300012
300075	401599
300148	401873
402110	300030
300015	400355
401705	401576
401117	401705
400344	300065
400434	400687
400221	400782
300180	401994
400750	401559
300071	400628
400639	400467
400235	400630
400434	400747
400775	401001
401567	300123
400880	300051
400210	400040
400788	401669
401599	400687
400615	400516
400773	400361
400710	400081
400130	400371
400226	400588
401969	400870
400640	400356
400453	400609
401598	400079
400033	401533
300071	401654
300039	401611
400264	400787
401654	400526
400699	401037
401216	300004
300100	400581
300051	400885
401559	400040
400378	400284
400540	400273
401100	300023
401564	400889
400456	400593
401974	400406
300126	400371
400875	300123
400730	400594
300011	400586
300194	400783
401602	401995
401612	300041
400786	400951
400306	401689
400113	400264
400536	300183
401559	400125
401652	401689
300013	400701
401963	400780
400969	401214
300033	400125
400013	400471
401614	400445
401000	300001
400340	400743
401963	400272
400199	400788
400470	400566
400708	400235
400227	400391
401992	400776
400984	400204
400388	300149
400464	400640
401690	400446
400638	400589
400084	400589
400690	300029
400516	300093
300235	300141
400410	401996
400966	401612
300016	400467
400735	400434
300152	400793
400084	400993
400321	400628
401863	400238
400981	300043
400581	300093
300148	401967
400871	401466
300130	400713
400033	300125
400035	400728
300075	400583
401570	401689
300150	400852
400480	400337
401863	300047
400181	300091
300069	401999
400574	400121
401214	300046
400064	400040
400842	400333
300003	400399
401573	400621
400324	400359
400209	400347
400892	400460
400344	400228
400633	300130
401217	400588
400835	400481
400348	401690
400574	401572
401598	400014
400341	400064
400356	400406
400454	300036
401993	400286
400113	401996
300079	401573
401654	401574
400322	401599
400121	401923
300131	400286
400993	300064
400264	400997
401921	300023
400967	400086
400324	401875
400075	401566
400594	400373
300016	401595
300073	400238
400057	400894
400130	400224
300101	400051
402001	401571
400772	300126
400075	300018
400963	400410
400699	401717
400752	400687
400735	300149
300039	400566
400261	400464
300029	300062
400408	400998
400365	400337
400896	400782
400736	400951
400749	400705
400618	300051
400965	400064
400110	401923
400744	401722
400126	400780
400891	400644
400349	401575
400260	400257
400846	400622
401921	400196
401559	401963
300059	400408
400320	400142
401721	300064
400469	401607
300031	400647
400884	401567
400744	400997
300118	400241
401615	400609
400346	400793
400620	400235
300072	401607
400392	300004
300018	400776
400774	400581
400181	400565
300031	400787
400332	400705
401117	401570
400272	400740
400361	402121
400224	401562
401999	400832
401990	400259
401863	400130
400227	400540
400621	400704
400643	400086
400871	300024
400322	401597
400224	300024
300127	400903
400197	400638
401921	400232
401963	400204
400015	300122
300049	400014
400081	400235
400264	401717
400636	400951
300117	400703
400880	300076
400126	300026
400618	400330
400618	400847
300065	300009
400595	400261
401576	400992
400422	401874
401575	400440
400699	400832
400005	300009
401570	400844
400343	300087
400585	300093
400156	400728
401575	401693
300228	300032
400621	400583
400989	300057
400086	401704
400615	400413
300105	400881
400793	400565
401215	300180
300083	400273
401574	400829
400449	300118
400884	300053
400469	400508
401559	401997
400690	400646
400449	300018
400582	400587
400511	401565
300012	400540
401597	400631
400346	400842
400999	300121
400081	300126
300103	300101
400341	300047
400545	400566
400597	400196
300148	400466
400611	400963
400321	300123
401964	400040
300052	400736
400281	400583
401974	400409
400108	400195
400778	400405
300079	400489
400846	401100
402109	400643
400646	400330
400242	300028
400130	300017
400559	400002
400547	400885
400708	400703
401992	400834
402122	401977
400882	400386
401969	400002
401691	400355
401992	400234
400354	300183
401573	400040
400181	401214
401599	401563
400870	400232
400843	400870
300149	400872
400644	300088
400844	400375
400367	300020
300011	400786
300104	401567
400321	400782
401577	400375
400989	401967
300076	400745
400228	400483
400362	400341
401604	401575
401691	401653
400263	400747
402109	300085
401214	400347
400416	400232
400964	400871
401215	400744
300228	400638
400416	400079
400475	400829
300031	401967
400531	400776
400595	400142
400390	300149
400547	400127
400378	401995
300072	300016
400739	400335
400615	300078
400981	300074
401922	400121
400531	300227
300033	300014
300016	400852
300072	400832
401721	300069
401570	400577
400477	400843
400845	400333
401924	300049
400590	400870
400470	401697
400121	401925
400690	400482
400900	400951
401100	400257
400006	400446
300072	300055
400349	400009
400412	401597
401598	300004
400405	300259
400126	300045
400710	400624
400329	401994
300013	400212
401577	401970
400884	300148
400559	400362
402122	400409
400778	300048
300048	300062
400538	400272
300100	400468
400241	400009
401605	401037
300030	400466
300056	300148
400515	400237
400647	400197
400125	300259
400891	400196
400573	400990
300019	401615
400734	400704
401174	401876
400179	400829
400963	400698
300103	400012
300088	400140
400434	400359
400473	400441
400991	400332
400643	400126
400340	401562
400830	400786
400981	400242
300070	401566
400965	400460
400895	401000
400992	400705
401700	400995
300039	400734
400110	400609
400963	401599
400472	400241
401963	401624
400405	400197
401693	400688
300076	401872
400880	400232
400388	400705
400210	401971
400344	400466
300072	400637
400329	400179
401600	400007
300071	401924
400844	300012
401574	400749
401723	400689
400884	400281
400584	400040
300032	400108
300030	300040
400441	400406
400531	401217
300083	400354
400699	401864
401598	400782
401215	400590
401599	401594
400540	401991
401989	400901
400071	400593
400531	401574
402006	401616
401578	401999
300208	400006
400836	400780
402006	300085
400470	400842
400071	400698
400113	400704
401921	300041
400347	400460
300077	300100
400590	400392
401599	400648
400639	400511
400771	400005
400965	300123
400204	400002
400643	400581
300049	401525
300054	401565
300206	300232
401576	400121
400690	401689
400732	300230
401717	400700
400793	401669
400343	401607
401996	400701
400125	400687
400622	300141
401989	300030
300010	400567
400180	401704
400285	400583
300194	400989
400698	400872
400413	400992
400830	400228
300078	400999
400646	400405
300052	400644
400477	300127
401723	400237
401999	401997
300072	401971
400261	300141
402122	300125
300208	300259
401973	401562
400033	400951
400340	400951
300018	400008
400601	300084
400730	400260
402006	400845
401654	400409
300075	400992
401117	400483
300052	401995
401997	400256
400390	400194
400869	400466
402110	400565
401597	400638
300054	402122
300073	400055
300018	400647
300053	300060
400362	400234
400590	300076
400618	400235
401602	401693
401214	300012
300118	400012
401990	300024
300047	400525
300012	401466
400199	400834
300013	300035
400575	400508
300224	300009
400331	400259
300118	400471
400615	300025
400771	300047
300070	401216
401968	400337
400611	400636
400963	400566
400642	400990
300072	400869
300228	400224
400441	400903
401216	300048
402110	400410
400967	300023
401611	400179
400346	401872
400573	300028
400772	401594
400472	400344
400158	400538
400130	400987
402006	400648
402001	400870
300152	300031
300149	300026
402110	300028
401592	400601
400261	400331
400130	400964
400601	300121
401598	400261
300148	401021
400475	400747
300059	400406
300036	300009
401999	400481
401576	400006
400324	400885
400538	400146
400367	400643
400110	300232
300072	400371
300078	400731
401553	300062
400575	401876
401600	401563
400227	400740
300038	400359
400391	400885
401994	401560
400470	401605
400870	400330
401966	300100
400895	401872
401593	400645
400373	401466
300076	300038
400902	300259
400748	400272
400055	300053
300235	400481
401611	400843
400367	401577
400337	401608
400371	300100
300077	400121
402110	400992
401611	400583
300037	400202
400869	300104
400356	402121
400361	400411
400264	401997
400687	401995
300078	400257
400752	400464
401558	400740
400892	400272
300084	400211
400405	400318
300014	300005
300130	400371
400264	300069
400747	400406
400899	400642
400412	400422
300152	400324
400242	402006
400648	400406
400323	300041
400367	400889
400318	300141
400009	300065
300150	400787
400344	400891
400110	400951
401967	400871
400574	300183
400778	400892
400449	400259
400575	400750
300079	300125
400707	300127
402109	400346
300084	400467
400969	400459
300148	400343
300047	401606
401215	300086
400895	400480
300061	401669
400705	400589
400337	400238
400714	400481
300033	300057
300150	300232
401572	300089
300150	300037
401921	300106
400639	401967
401723	400732
400742	400703
400525	401977
401968	401964
300035	400374
400221	400730
300003	400235
300056	401975
400281	300084
400242	400100
401992	401691
401974	400146
300117	300183
400558	400224
401615	400901
300075	400890
400981	400199
300074	400601
400776	400894
400575	400318
400621	300021
401993	401594
300039	400271
400471	400195
400540	400586
400197	400740
300153	400441
300015	400547
400883	400014
400536	400473
400525	400040
400365	401609
400786	401101
400782	300183
400871	300041
400882	300131
300118	401873
300070	300062
400735	400108
400473	400257
400547	401996
400456	400885
400445	400212
300069	400355
400969	300091
400699	400838
400647	400637
400471	400207
400285	400740
401652	401923
400412	400743
400110	400454
400446	300127
300075	300121
400889	400541
300025	401560
400412	400371
400844	400475
400100	400273
400035	300020
400365	401525
400618	300117
400531	400730
400890	401704
300011	401669
401868	400622
300055	300062
400590	400460
400243	401704
401576	401575
300017	400204
300180	400609
401652	400195
400844	300041
400156	401596
400640	400318
400320	401607
300076	400359
400995	300122
400844	400586
400057	400881
401570	400471
400209	300093
300010	401991
400847	400780
400728	400834
401723	300018
300087	401991
401966	400559
300073	400890
400321	400408
300018	401995
400689	300047
400158	401037
400963	400587
300208	401717
400374	400587
400870	401689
400780	400541
300011	401963
400243	401873
300153	401609
400886	400212
400728	400740
400179	400273
400108	400782
400829	400357
300078	400204
400477	400991
401992	401593
401564	300028
300048	300043
400608	400740
400119	402121
400348	400271
400778	400468
400482	400896
400574	400449
401608	400688
400261	400649
400776	400374
401974	400589
401559	400440
402122	400412
401614	300091
300045	401722
300115	400373
400482	401594
400628	300125
400595	400999
400782	400332
401598	300183
400349	400285
400284	401975
300016	300122
400870	300043
400226	300123
300077	400771
400966	300069
401863	400375
400201	300232
400261	401717
400473	400782
400005	300047
400782	400279
401734	300085
300077	401924
400335	300064
300003	400704
400834	400375
400584	400588
400135	300024
400987	401599
300183	300045
400322	400108
400628	400642
400386	400749
401700	401567
300052	400449
400590	300025
300087	300020
401215	400832
401969	400273
300084	400212
401690	400196
400846	400743
400830	400747
300070	401574
400476	400538
400788	401562
300040	400371
300224	400467
300228	400782
400051	400638
400321	400210
300194	400644
400346	400581
401989	400999
401971	401624
400886	300005
400900	400688
400597	400740
400099	400285
401604	400630
400362	400743
400793	401976
400140	400355
300101	400256
400007	400064
400586	401560
400884	400642
400749	400012
400983	400324
401993	400322
400079	400994
400577	400359
400547	400007
400595	400745
300038	400703
400895	300027
401723	400541
400536	300072
300209	401971
400832	400707
400319	400356
401966	401605
400343	400984
400987	300003
300011	300004
300103	400130
400264	400689
300009	400995
300028	401565
300056	400002
400469	401569
300148	400279
400698	401021
400981	400411
300183	400332
400963	400588
400009	400852
400033	300085
400582	401921
400371	400446
401616	400704
300224	401037
401578	401101
300088	400372
400710	400852
300036	400624
300117	401527
401218	401553
400411	400997
400965	400416
400882	300037
400621	400006
401572	300043
300061	401995
300227	401596
400347	300087
400099	400264
401721	300030
401598	400204
401573	400084
300131	400263
400989	300055
401972	400688
400109	401689
401604	400371
300101	401624
400842	300020
400201	401525
400390	400847
401573	400146
400835	400469
400986	401567
400779	400896
400633	400997
401604	401214
400239	400320
401721	401578
300105	400333
400963	300064
400126	400687
401553	401991
400847	400081
401969	400140
300019	300076
300086	400999
400227	400597
401217	400601
401573	400348
400475	400319
300047	400585
400735	400620
400618	400007
400263	400621
400750	400707
400455	401466
300130	401971
401966	401996
401922	401653
401991	400355
300115	400780
401000	400064
401593	401614
300031	300057
400212	400630
400356	300004
400830	400638
400472	400538
400410	400331
400515	400586
300060	400887
400260	400333
400585	300232
400110	300227
400260	400566
400035	401862
400846	400469
300078	401977
400739	401599
400582	400108
400476	400237
401700	400830
300083	400589
300053	400081
400999	401973
300019	300070
300091	400273
400241	400583
400750	300061
400832	400834
401733	400903
401611	400422
401972	400705
400449	400969
401000	300091
400881	400483
400969	401216
400055	300020
401604	400538
400515	401922
400057	400730
400375	400707
401863	400009
400698	400121
400158	400743
400109	400747
401593	300228
400698	401216
400242	400181
400649	300022
300073	400601
300015	401669
401989	401565
400130	400286
401877	400872
400997	400212
400179	400258
400380	400331
400285	400837
400774	400744
400040	300230
300011	400332
300048	400588
300032	400783
400349	300100
400615	401968
300017	400262
300073	400329
401604	400329
300030	401533
401215	400340
400221	400644
400453	400870
400846	401611
400774	401876
400743	400372
400324	400903
400558	400409
401559	400999
400473	400999
400464	400990
401612	400835
401863	400272
400639	400628
400774	401215
400320	300044
401616	400593
400983	400872
400335	400468
300068	300121
401877	400992
300153	400373
401925	400413
400704	400257
400636	400735
400126	400701
401598	400235
400742	400262
400084	400005
400362	400146
400371	400703
400346	401595
400835	300027
401100	300024
400239	400843
401975	400994
400228	400621
401576	400464
400156	400508
400880	300016
400615	400455
401964	400584
401863	401615
400983	401973
400071	400375
400772	300044
400408	401565
400472	401994
300019	400197
401214	300127
400473	400597
300025	400620
300033	401565
400584	400508
400628	400261
400989	400730
400573	400644
400110	400422
400698	401970
400633	400892
400963	400143
300017	400256
400870	400141
300077	300074
400621	400392
400778	400843
401922	401697
400642	400375
400902	400232
300003	400728
400099	300028
300076	400355
400033	300194
300011	400241
400902	400343
400099	300027
401595	300021
400142	400467
400708	400545
400257	400707
401734	400489
400472	300117
300071	401616
401734	400875
300105	400730
400408	400224
401553	400565
400263	400787
400736	400875
400378	400199
401000	300068
401570	400256
401214	401595
300054	400832
400575	401101
400743	401466
400467	300004
400346	400406
401968	400130
400015	400630
400126	300235
300039	400830
400480	402006
400611	400597
400323	400903
401966	400126
400243	400084
400608	400749
401575	401872
401604	400788
400730	300053
400146	400012
300064	400588
400349	401874
400794	400640
401577	400232
401864	401704
400690	400228
300101	400321
400142	400234
400710	400489
401575	401595
401117	400243
400207	400121
300228	300038
401615	401996
400242	300065
400890	300093
400573	300057
400002	400399
400471	400406
401572	400631
400121	400545
400794	400453
400998	400009
400615	400285
400466	400583
300224	401566
400469	401972
300027	300126
401921	401624
400780	400901
400771	401969
300060	300125
400536	400207
401971	401527
400320	401977
400771	400593
401000	400787
400902	300030
300053	400272
400987	400704
400390	300078
400752	401578
300153	401559
401652	400832
400847	400199
400964	400990
401999	300121
300015	401997
401576	400749
400180	400196
400740	400565
400013	400140
400480	300117
401972	300235
400620	400883
400075	400143
400981	300070
300152	401564
400179	400875
300086	300045
401217	400704
401723	400991
400365	300230
401604	300072
300046	400687
400793	300106
400335	401689
400900	400846
300048	400375
400071	300069
400323	400891
400981	400388
400574	400285
401922	400012
400531	400538
400125	300091
400689	400584
400346	400847
401994	400355
400967	400999
400005	400258
400739	400386
300148	401974
401921	401669
400158	400710
401021	401970
401863	401989
400965	400730
400143	400704
400223	400391
400752	401605
300208	400467
400646	401999
401922	400630
400880	400371
400964	400373
400836	300046
400964	400881
400565	400703
400260	401608
400890	300106
400470	400388
400559	400446
400739	401874
400739	401606
401217	400646
400470	400367
400885	400541
300060	400279
400872	300091
400590	400786
400648	400232
400597	400331
300052	400713
300013	300118
300005	400583
400699	400035
400708	400180
401576	300043
300005	400728
400306	400440
400473	401606
300027	400272
401922	400731
400742	401669
401963	300091
400263	400197
400455	400445
300017	400319
400844	400567
400710	300010
402110	401972
300130	400343
401697	400232
400015	300208
300083	300062
400348	400835
400110	401868
300011	300104
400699	300086
401216	400422
300018	401608
401872	400630
400593	400481
400750	401922
400888	300043
400356	400785
400408	400981
400051	300064
400786	400195
400732	300070
401608	401704
401690	300024
400836	300044
400347	401970
300224	400589
401576	400445
400210	401527
400732	400745
401875	400064
401600	400779
400281	400371
300062	400872
401921	401972
400119	300001
400736	300042
400330	400788
401992	401989
402006	400335
401705	400517
400324	400584
401697	400446
300077	401605
300054	300061
400734	400643
400574	401215
400207	401564
400228	300083
400793	401995
400832	401690
400223	400333
300076	400410
400286	400875
400181	400007
401723	401215
400622	400885
400645	400012
401992	400575
400113	300005
400846	400241
300209	300088
401100	401921
400545	400256
400180	400086
300105	400710
300073	400637
400987	400891
401574	400324
400361	300235
401721	401553
400013	401571
401923	400337
400482	400199
401690	300060
400466	400630
400006	401977
300077	401877
400242	400771
401612	400622
400869	400241
400126	401697
400146	400624
401571	300230
300230	401609
400009	400371
401608	400747
400033	400035
400284	400834
400538	300009
400454	401976
400998	400742
400984	400647
400086	400193
400558	401624
300055	300028
400642	401971
300027	401624
401578	300125
300148	400126
300076	400471
400013	400987
300013	300041
402001	300031
300079	400237
400639	400322
400989	400286
400329	400482
400895	400340
400774	400002
401611	400263
300044	401872
401722	400489
400778	401567
400966	401717
400470	400148
300038	400648
300054	400700
400969	400234
400639	401654
400869	401691
400541	401037
400346	401921
401974	300028
400130	400399
300017	400347
300076	400411
400346	401559
300059	400460
300035	401593
400871	300004
300078	400852
400869	400481
300051	400211
401117	400588
401654	400412
300037	400714
400989	300153
400201	400776
300039	400126
400559	400883
400332	400257
400728	401689
400209	400951
400156	300104
300088	400100
400780	300125
401117	400257
402110	300048
400775	400538
400772	400391
400473	300023
400264	400785
401721	400140
401733	400566
300224	400399
401721	400776
400099	400517
400647	401466
400750	400516
300013	400705
400473	401690
400241	400279
400135	300035
400239	400895
400515	300086
300051	400601
300206	400731
400015	300070
400227	300029
400775	400731
400180	400281
400361	300065
400639	400852
300003	400262
401615	400141
400609	400374
400388	400263
400842	300023
400778	402122
401922	400871
300027	400441
400577	400362
400349	400141
400869	400541
401963	400084
400195	400375
401989	400224
401572	400887
400374	401607
300052	400989
400372	400212
400464	400700
400204	300040
300057	300060
400113	401925
300032	300043
400143	400194
400033	300232
400842	400987
401974	400284
400179	400643
400601	401876
400594	401572
300030	401564
300031	401560
300118	300038
401722	400012
400460	400125
401990	400286
401574	400372
300031	300078
400900	401609
400221	400743
400242	401923
400631	400688
402109	401562
400526	400788
400773	400620
400467	401872
400744	400007
400847	401999
400778	401217
400574	400583
400566	400100
400536	400243
400453	400256
400441	401596
300103	400565
400566	401722
300074	401690
401602	300021
401571	401216
400119	400516
400051	300183
400902	400609
401968	401993
400771	400473
400119	400361
400895	401100
400349	400359
300227	400261
300046	400441
400455	401877
400736	400392
400346	401864
400594	400587
300078	400585
400639	300224
300032	400467
400453	400126
402110	401615
400989	300043
400734	400478
401976	400705
400015	400108
401215	401966
400894	400406
400380	400143
401174	400341
401973	400581
300037	300023
300052	400110
401614	401697
401598	300024
401723	400993
300073	300035
400577	300001
400141	300104
400840	300117
400628	400728
401968	400969
400343	401572
300148	401963
401573	400286
400260	400330
400744	401037
401611	401569
400601	400319
300012	300065
300018	400259
400739	402121
400531	401700
400033	400984
400410	400202
300180	300004
400739	400628
401559	400640
400880	400628
300036	401001
400966	401997
401001	400788
401863	300040
401993	300003
402001	400735
400281	400624
400084	400446
401723	400100
400710	400006
400611	400180
400482	400829
300105	401566
300016	400012
400739	401691
400480	400108
400645	401037
400455	400365
400735	401873
400736	402121
401723	400710
400349	400475
400736	400845
300068	400701
400466	400197
400645	401669
401612	401608
400126	400354
400476	300027
300037	400348
400195	401971
400886	400621
400408	400014
300061	300064
300049	400422
400470	401921
300010	401722
400639	300227
300055	400409
400689	400788
400181	300117
401604	401923
401573	400235
401693	401595
401722	400440
401570	400238
400158	400628
300070	400330
400852	300104
400323	400408
400468	400259
300056	400575
400964	300068
400967	300010
400482	400372
400478	401001
300232	400012
300089	400234
400121	401974
300209	400008
401868	401562
400998	400735
400119	400142
400516	400234
400179	400125
300118	300031
401863	400271
400329	400330
400782	300048
400585	401525
400480	300087
400773	400473
300209	400994
400732	401606
401721	401999
400071	400901
400480	300131
400180	400951
300035	400540
400622	401001
401000	401565
400991	400585
400536	401598
400714	400700
400466	400887
400456	401972
400794	400832
401864	300064
401691	400286
400388	401877
401974	401874
300010	400748
400573	300011
300077	300039
300030	400713
401215	400471
401734	401973
401925	400707
300073	300183
401615	400643
400736	401564
400713	300069
400615	401575
400891	401994
400631	401037
400838	300065
400559	400285
300074	400593
400966	400361
400388	400581
400967	401876
401733	401974
401723	401876
400113	400127
300153	300121
400886	400337
400361	401973
400840	400333
400410	400583
300087	300121
400143	400901
400453	400511
400714	400832
400467	401525
400239	300209
401616	400782
400838	401969
400899	400587
400998	400235
400597	400238
300017	401693
400033	400996
400646	401925
400051	401596
300070	400706
400559	400869
400732	401216
400713	400892
400842	401567
300043	400588
400453	400330
400881	400889
300019	400359
400260	401525
400547	400991
400869	400992
400829	400875
401693	300088
401964	401569
400624	400012
401993	401994
400882	400701
400390	400335
400405	400422
300073	401607
400574	401690
401117	401970
400365	300086
401966	400125
401721	400793
400531	300084
400055	401578
400135	400354
400902	400688
400601	401875
400242	300104
401721	400158
400538	400125
300021	400143
300083	400371
401614	400257
401594	400125
400890	401995
401996	400467
401992	300025
400258	400587
300150	300018
401733	401654
400567	400587
400207	300209
401733	401578
300122	400541
400545	400406
300040	300042
401700	400204
400595	400413
400690	401963
400146	400232
401967	401691
401100	300183
400256	401565
400344	300091
400900	300046
400538	400785
401969	401596
400782	401977
300032	400742
400888	400842
400779	401925
300013	400586
400241	400628
300083	400785
300228	400783
400558	400900
402110	400348
400993	300127
300130	400332
401570	400829
400357	400409
400223	300121
401001	300009
401612	400264
300206	400234
401652	400411
400125	400585
300150	400640
400455	400193
401217	400609
401117	400318
400014	401624
300206	400469
400537	400779
300115	300045
400223	400577
400575	300232
400319	400649
300004	401876
401654	300232
400772	400597
400454	300121
400181	400330
401877	400422
401615	400601
401614	300023
400374	400748
400846	401875
400965	401966
401218	400359
400243	400508
401974	400127
401991	401607
400284	400991
400146	300232
400454	400330
400870	400787
400341	400881
400987	300209
400993	400999
400224	401560
400574	400478
400119	400475
400639	300037
300036	400832
300033	300047
400482	401925
400836	401922
401593	300093
400895	400125
300075	401975
400055	300032
300086	400466
300076	400829
300013	400567
400359	400700
300048	400745
300012	400787
400775	400392
400836	400990
401000	401970
400323	400434
300019	400378
401612	401100
400536	400119
400989	400896
400391	400196
400981	401862
400748	401624
400887	400489
300076	400547
400615	300100
400574	400489
400449	400180
300045	300091
401964	300121
400888	300104
401577	400238
400386	400466
300037	400324
401117	400829
400372	400040
400690	400399
300131	401037
400035	400212
400639	400832
400902	401700
300152	401997
300017	400891
402001	300180
300079	300001
401595	400901
400227	400142
400540	400434
400582	300084
400531	400847
401001	400464
300077	400375
400455	400646
400536	400051
400477	400986
401654	400388
400778	401872
401968	400361
400595	400649
400473	400585
400698	300235
400734	402121
400033	400646
400472	400780
401966	300019
400989	400057
401571	400086
400472	401876
400470	400648
401868	300084
400322	400009
400710	402121
300071	400883
300149	400125
300049	400466
400221	400119
400434	400992
400013	401999
400035	400199
400235	400881
300150	401101
300048	400706
400566	401101
400055	400747
300030	401873
300126	400834
400201	400786
400594	400197
402006	400644
300057	400687
402006	400243
400646	401466
400779	400380
402110	401598
400989	400846
400455	400786
401966	400224
300061	300121
400639	400836
300084	400332
300018	401592
400086	300005
400646	300085
401864	300065
400526	401525
401572	300235
400221	401876
401174	400987
400224	300029
400966	400837
300224	300125
400126	300029
400639	400374
400739	401991
400459	400788
400344	401972
400545	400832
401616	300068
400209	300038
300072	300089
400319	401973
400989	401577
401862	300040
401652	400705
400773	400704
401604	400242
300100	400440
400477	401606
400202	300049
400365	400637
401989	400478
400594	401608
400055	400440
400242	400752
400967	400354
300035	401874
300032	300235
400337	400835
400698	400478
401576	400002
401558	400787
401574	400460
400895	400567
400773	400750
400620	401466
400618	400008
400773	400143
400472	300126
400108	400359
401734	400079
400620	401872
400055	401877
300039	300038
401573	300043
300052	400012
300086	400689
400135	400201
400464	401037
300153	400585
400643	400992
300055	400642
401215	300069
400239	400148
400880	400515
400135	300042
400365	400475
400699	400689
400881	400589
300208	400204
401215	401717
400057	300131
400886	400378
401615	300183
300064	400581
300194	401995
300150	400199
400259	400637
400243	400630
300051	400227
300027	300026
400084	400587
300115	400787
300078	400445
400895	400869
400989	400140
400201	400483
300047	300104
400735	400332
400836	300024
300043	400332
300194	400475
400033	300032
400084	400210
400649	400584
401597	300040
400708	400194
400832	401609
401864	401607
300017	300028
400997	401872
300206	400567
400449	400135
401216	401697
401922	400728
400108	300104
300056	400055
400323	300021
300038	400788
300018	300049
400870	401653
400009	401021
400706	400585
400844	400263
400064	401527
400999	300232
400639	300148
400445	300026
402121	401704
400840	400475
401697	400109
300010	400645
402001	400197
400359	401995
400015	400837
400511	400899
300029	400468
300017	400996
401593	400997
400628	401592
401963	400525
400829	400330
300052	400787
400475	400469
400963	400704
400410	400508
400882	400991
401733	401560
401564	400883
400242	401569
401570	400538
400460	400483
400337	300106
400773	400508
400615	300012
300228	300086
400412	400584
400875	300045
300011	400526
400006	401567
300054	400748
300049	300023
300016	400226
400051	300051
400033	400609
400882	401873
300018	401533
300057	400392
400984	400640
400639	400260
300009	400705
400388	400475
400221	400785
400986	400835
400900	400477
401598	300227
