"","ID1","ID2","TIETYPE","SEX1","SEX2","AGE1","AGE2","STUDYNUM"
"22678","61_5","10897_5","sexual","female","male",34,50,5
"22679","61_5","10898_5","social","female","male",34,40,5
"22680","61_5","10898_5","sexual","female","male",34,40,5
"22681","61_5","10899_5","social","female","female",34,16,5
"22682","61_5","10900_5","sexual","female","male",35,50,5
"22683","61_5","10901_5","social","female","female",35,40,5
"22684","61_5","10902_5","social","female","male",35,39,5
"22685","62_5","10903_5","social","female","male",27,54,5
"22686","62_5","10903_5","sexual","female","male",27,54,5
"22687","62_5","10904_5","social","female","female",27,6,5
"22688","62_5","10905_5","social","female","female",27,11,5
"22689","62_5","10906_5","social","female","female",27,43,5
"22690","62_5","10907_5","social","female","female",28,57,5
"22691","62_5","10908_5","social","female","female",28,37,5
"22692","62_5","10909_5","social","female","male",28,32,5
"22693","62_5","10910_5","social","female","female",28,44,5
"22694","62_5","10911_5","social","female","female",28,47,5
"22695","62_5","10912_5","social","female","female",28,33,5
"22696","63_5","10913_5","social","female","female",42,66,5
"22697","63_5","10914_5","social","female","male",42,13,5
"22698","63_5","10915_5","social","female","male",42,12,5
"22699","63_5","10916_5","social","female","female",42,8,5
"22700","63_5","10917_5","social","female","female",42,80,5
"22701","63_5","10918_5","social","female","male",42,12,5
"22702","63_5","10919_5","social","female","male",42,14,5
"22703","63_5","10920_5","social","female","female",42,8,5
"22704","63_5","10921_5","social","female","female",42,67,5
"22705","63_5","10922_5","unknown","female","female",42,45,5
"22706","63_5","10923_5","social","female","female",42,45,5
"22707","63_5","10924_5","social","female","male",42,49,5
"22708","63_5","10925_5","social","female","male",43,15,5
"22709","63_5","10926_5","social","female","male",43,13,5
"22710","63_5","10927_5","social","female","female",43,9,5
"22711","63_5","10928_5","social","female","female",43,68,5
"22712","64_5","10929_5","unknown","female","unknown",49,-9,5
"22713","64_5","10930_5","social","female","female",50,72,5
"22714","64_5","10931_5","social","female","female",50,42,5
"22715","64_5","10932_5","social","female","female",50,34,5
"22716","64_5","10933_5","social","female","female",50,35,5
"22717","64_5","10934_5","social","female","male",50,43,5
"22718","64_5","10935_5","social","female","male",50,49,5
"22719","64_5","10936_5","social","female","male",51,48,5
"22720","64_5","10937_5","unknown","female","male",51,33,5
"22721","64_5","10938_5","unknown","female","female",51,30,5
"22722","64_5","10939_5","unknown","female","female",51,11,5
"22723","64_5","10940_5","social","female","male",51,40,5
"22724","64_5","10941_5","social","female","female",52,73,5
"22725","64_5","10942_5","social","female","male",52,50,5
"22726","65_5","10943_5","social","female","female",42,25,5
"22727","65_5","10943_5","sexual","female","female",42,25,5
"22728","65_5","10944_5","social","female","female",42,40,5
"22729","65_5","10945_5","social","female","female",42,40,5
"22730","65_5","10945_5","sexual","female","female",42,40,5
"22731","65_5","10946_5","social","female","female",42,40,5
"22732","65_5","10947_5","social","female","female",42,73,5
"22733","65_5","10948_5","social","female","male",42,52,5
"22734","65_5","10949_5","social","female","female",42,50,5
"22735","65_5","10950_5","social","female","female",42,70,5
"22736","65_5","10951_5","social","female","female",42,42,5
"22737","65_5","10952_5","social","female","female",43,42,5
"22738","65_5","10953_5","social","female","female",43,43,5
"22739","65_5","10954_5","social","female","female",43,40,5
"22740","65_5","10954_5","sexual","female","female",43,40,5
"22741","65_5","10955_5","social","female","female",44,43,5
"22742","65_5","10956_5","social","female","female",44,40,5
"22743","65_5","10956_5","sexual","female","female",44,40,5
"22744","66_5","10957_5","social","male","male",35,32,5
"22745","66_5","10957_5","sexual","male","male",35,32,5
"22746","66_5","10958_5","social","male","male",35,35,5
"22747","66_5","10958_5","sexual","male","male",35,35,5
"22748","66_5","10959_5","social","male","female",35,37,5
"22749","66_5","10959_5","sexual","male","female",35,37,5
"22750","66_5","10960_5","social","male","male",35,50,5
"22751","66_5","10961_5","social","male","male",36,39,5
"22752","66_5","10962_5","social","male","male",36,41,5
"22753","66_5","10963_5","social","male","male",36,36,5
"22754","67_5","10964_5","social","female","female",39,45,5
"22755","67_5","10965_5","social","female","male",39,30,5
"22756","67_5","10965_5","sexual","female","male",39,30,5
"22757","67_5","10966_5","social","female","male",39,16,5
"22758","67_5","10967_5","social","female","male",39,25,5
"22759","67_5","10968_5","unknown","female","male",39,72,5
"22760","67_5","10969_5","unknown","female","female",39,28,5
"22761","67_5","10970_5","social","female","male",40,31,5
"22762","67_5","10970_5","sexual","female","male",40,31,5
"22763","67_5","10971_5","social","female","female",40,46,5
"22764","67_5","10972_5","unknown","female","male",40,72,5
"22765","67_5","10973_5","unknown","female","male",40,25,5
"22766","67_5","10974_5","social","female","male",40,16,5
"22767","67_5","10975_5","social","female","male",40,33,5
"22768","67_5","10976_5","unknown","female","female",40,28,5
"22769","67_5","10977_5","unknown","female","female",40,8,5
"22770","67_5","10978_5","social","female","male",41,32,5
"22771","67_5","10978_5","sexual","female","male",41,32,5
"22772","67_5","10979_5","social","female","male",41,17,5
"22773","67_5","10980_5","social","female","male",42,32,5
"22774","67_5","10980_5","sexual","female","male",42,32,5
"22775","67_5","10981_5","social","female","male",42,18,5
"22776","67_5","10982_5","unknown","female","male",42,24,5
"22777","67_5","10983_5","social","female","female",42,21,5
"22778","67_5","10984_5","social","female","female",42,47,5
"22779","68_5","10985_5","social","female","male",30,45,5
"22780","68_5","10986_5","social","female","female",30,13,5
"22781","68_5","10987_5","social","female","female",30,6,5
"22782","68_5","10988_5","social","female","female",30,5,5
"22783","68_5","10989_5","social","female","male",30,28,5
"22784","68_5","10990_5","social","female","male",30,31,5
"22785","68_5","10990_5","sexual","female","male",30,31,5
"22786","68_5","10991_5","social","female","male",31,40,5
"22787","68_5","10991_5","sexual","female","male",31,40,5
"22788","68_5","10992_5","social","female","female",31,35,5
"22789","68_5","10993_5","social","female","male",31,31,5
"22790","68_5","10994_5","social","female","female",31,13,5
"22791","68_5","10995_5","social","female","female",31,6,5
"22792","68_5","10996_5","social","female","male",31,2,5
"22793","68_5","10997_5","social","female","female",32,76,5
"22794","68_5","10998_5","social","female","female",32,15,5
"22795","68_5","10999_5","social","female","male",32,37,5
"22796","68_5","10999_5","sexual","female","male",32,37,5
"22797","68_5","11000_5","social","female","male",32,32,5
"22798","68_5","11001_5","social","female","male",32,3,5
"22799","69_5","11002_5","social","female","female",36,22,5
"22800","69_5","11003_5","social","female","male",36,40,5
"22801","69_5","11004_5","social","female","male",36,25,5
"22802","69_5","11005_5","social","female","male",36,37,5
"22803","69_5","11006_5","social","female","female",36,52,5
"22804","69_5","11007_5","social","female","male",36,69,5
"22805","69_5","11007_5","sexual","female","male",36,69,5
"22806","69_5","11008_5","social","female","female",37,61,5
"22807","69_5","11009_5","social","female","female",37,46,5
"22808","69_5","11010_5","social","female","male",37,50,5
"22809","69_5","11011_5","social","female","male",37,65,5
"22810","69_5","11011_5","sexual","female","male",37,65,5
"22811","69_5","11012_5","social","female","male",37,42,5
"22812","69_5","11013_5","social","female","male",38,39,5
"22813","69_5","11014_5","social","female","female",38,36,5
"22814","69_5","11015_5","social","female","male",38,62,5
"22815","69_5","11016_5","social","female","female",38,61,5
"22816","69_5","11017_5","social","female","female",38,36,5
"22817","69_5","11018_5","social","female","female",38,28,5
"22818","69_5","11019_5","social","female","male",38,16,5
"22819","69_5","11020_5","social","female","male",38,39,5
"22820","69_5","11020_5","sexual","female","male",38,39,5
"22821","69_5","11021_5","social","female","male",38,54,5
"22822","69_5","11022_5","social","female","female",38,52,5
"22823","70_5","11023_5","social","male","female",32,57,5
"22824","70_5","11024_5","social","male","female",32,31,5
"22825","70_5","11025_5","social","male","female",32,33,5
"22826","70_5","11026_5","social","male","male",32,26,5
"22827","70_5","11027_5","social","male","female",32,29,5
"22828","70_5","11028_5","social","male","male",32,43,5
"22829","70_5","11029_5","social","male","male",32,65,5
"22830","71_5","11030_5","social","female","male",40,35,5
"22831","71_5","11030_5","sexual","female","male",40,35,5
"22832","71_5","11031_5","social","female","female",40,33,5
"22833","71_5","11032_5","social","female","female",40,3,5
"22834","71_5","11033_5","sexual","female","male",40,38,5
"22835","71_5","11034_5","social","female","male",42,38,5
"22836","71_5","11034_5","sexual","female","male",42,38,5
"22837","71_5","11035_5","social","female","female",42,5,5
"22838","71_5","11036_5","social","female","female",42,45,5
"22839","71_5","11037_5","social","female","female",42,23,5
"22840","71_5","11038_5","social","female","male",42,30,5
"22841","71_5","11038_5","sexual","female","male",42,30,5
"22842","71_5","11039_5","unknown","female","female",42,6,5
"22843","71_5","11040_5","unknown","female","female",42,35,5
"22844","72_5","11041_5","social","female","male",45,46,5
"22845","72_5","11041_5","sexual","female","male",45,46,5
"22846","72_5","11042_5","social","female","male",45,46,5
"22847","72_5","11042_5","sexual","female","male",45,46,5
"22848","72_5","11043_5","social","female","male",46,47,5
"22849","72_5","11043_5","sexual","female","male",46,47,5
"22850","72_5","11044_5","social","female","male",47,47,5
"22851","72_5","11044_5","sexual","female","male",47,47,5
"22852","73_5","11045_5","social","male","female",46,58,5
"22853","73_5","11045_5","sexual","male","female",46,58,5
"22854","73_5","11046_5","unknown","male","male",46,44,5
"22855","73_5","11047_5","social","male","female",46,72,5
"22856","73_5","11048_5","unknown","male","male",46,44,5
"22857","73_5","11049_5","social","male","female",46,54,5
"22858","73_5","11049_5","sexual","male","female",46,54,5
"22859","73_5","11050_5","social","male","female",46,42,5
"22860","73_5","11050_5","sexual","male","female",46,42,5
"22861","73_5","11051_5","social","male","female",46,77,5
"22862","73_5","11052_5","social","male","male",46,42,5
"22863","73_5","11053_5","social","male","female",47,58,5
"22864","73_5","11053_5","sexual","male","female",47,58,5
"22865","73_5","11054_5","social","male","female",47,41,5
"22866","73_5","11054_5","sexual","male","female",47,41,5
"22867","73_5","11055_5","social","male","female",48,59,5
"22868","73_5","11055_5","sexual","male","female",48,59,5
"22869","73_5","11056_5","social","male","female",48,44,5
"22870","73_5","11056_5","sexual","male","female",48,44,5
"22871","73_5","11057_5","social","male","female",48,41,5
"22872","73_5","11058_5","social","male","female",48,69,5
"22873","74_5","11059_5","social","female","female",33,63,5
"22874","74_5","11060_5","social","female","female",33,17,5
"22875","74_5","11061_5","social","female","male",33,13,5
"22876","74_5","11062_5","social","female","male",33,5,5
"22877","74_5","11063_5","social","female","female",34,65,5
"22878","74_5","11064_5","social","female","male",34,36,5
"22879","74_5","11065_5","social","female","male",34,32,5
"22880","74_5","11066_5","social","female","female",34,18,5
"22881","74_5","11067_5","social","female","male",34,14,5
"22882","74_5","11068_5","social","female","male",34,6,5
"22883","74_5","11069_5","social","female","female",34,40,5
"22884","74_5","11069_5","sexual","female","female",34,40,5
"22885","74_5","11070_5","social","female","female",34,66,5
"22886","74_5","11071_5","social","female","female",34,19,5
"22887","74_5","11072_5","social","female","male",34,15,5
"22888","74_5","11073_5","social","female","male",34,7,5
"22889","74_5","11074_5","social","female","male",34,33,5
"22890","74_5","11075_5","social","female","male",34,37,5
"22891","75_5","11076_5","social","female","female",36,48,5
"22892","75_5","11077_5","social","female","male",36,38,5
"22893","75_5","11077_5","sexual","female","male",36,38,5
"22894","75_5","11078_5","social","female","male",36,38,5
"22895","75_5","11078_5","sexual","female","male",36,38,5
"22896","75_5","11079_5","social","female","male",36,32,5
"22897","75_5","11080_5","social","female","female",36,43,5
"22898","76_5","11081_5","unknown","male","unknown",43,-9,5
"22899","76_5","11082_5","social","male","male",43,43,5
"22900","76_5","11082_5","sexual","male","male",43,43,5
"22901","76_5","11083_5","social","male","female",43,48,5
"22902","76_5","11084_5","social","male","male",43,78,5
"22903","76_5","11085_5","social","male","male",43,50,5
"22904","76_5","11086_5","social","male","male",44,77,5
"22905","76_5","11087_5","social","male","female",44,77,5
"22906","76_5","11088_5","social","male","female",44,49,5
"22907","76_5","11089_5","social","male","male",44,44,5
"22908","76_5","11089_5","sexual","male","male",44,44,5
"22909","76_5","11090_5","social","male","female",44,52,5
"22910","76_5","11091_5","social","male","male",44,42,5
"22911","77_5","11092_5","unknown","male","unknown",44,-9,5
"22912","77_5","11093_5","unknown","male","male",44,30,5
"22913","77_5","11094_5","social","male","female",44,32,5
"22914","77_5","11095_5","social","male","male",44,35,5
"22915","77_5","11096_5","unknown","male","male",44,41,5
"22916","77_5","11097_5","social","male","male",44,30,5
"22917","77_5","11098_5","social","male","female",44,28,5
"22918","77_5","11099_5","unknown","male","male",45,35,5
"22919","77_5","11100_5","social","male","male",45,49,5
"22920","77_5","11101_5","social","male","male",45,55,5
"22921","77_5","11102_5","unknown","male","male",45,37,5
"22922","77_5","11103_5","social","male","male",46,56,5
"22923","77_5","11104_5","social","male","female",46,42,5
"22924","77_5","11105_5","social","male","female",46,8,5
"22925","77_5","11106_5","social","male","female",46,50,5
"22926","77_5","11107_5","social","male","male",46,40,5
"22927","77_5","11108_5","social","male","male",46,21,5
"22928","78_5","11109_5","social","female","male",47,38,5
"22929","78_5","11109_5","sexual","female","male",47,38,5
"22930","78_5","11110_5","social","female","male",47,39,5
"22931","78_5","11110_5","sexual","female","male",47,39,5
"22932","78_5","11111_5","social","female","male",47,11,5
"22933","78_5","11112_5","social","female","male",47,23,5
"22934","78_5","11113_5","social","female","female",47,29,5
"22935","78_5","11114_5","social","female","female",47,50,5
"22936","78_5","11115_5","social","female","female",47,62,5
"22937","78_5","11116_5","social","female","male",49,40,5
"22938","78_5","11116_5","sexual","female","male",49,40,5
"22939","78_5","11117_5","social","female","male",49,12,5
"22940","78_5","11118_5","social","female","male",49,24,5
"22941","78_5","11119_5","social","female","male",49,40,5
"22942","78_5","11119_5","sexual","female","male",49,40,5
"22943","78_5","11120_5","social","female","male",49,13,5
"22944","79_5","11121_5","social","female","female",50,28,5
"22945","79_5","11122_5","social","female","female",50,6,5
"22946","79_5","11123_5","social","female","male",50,6,5
"22947","79_5","11124_5","social","female","male",50,52,5
"22948","79_5","11124_5","sexual","female","male",50,52,5
"22949","79_5","11125_5","social","female","female",50,28,5
"22950","79_5","11126_5","social","female","male",50,53,5
"22951","79_5","11126_5","sexual","female","male",50,53,5
"22952","79_5","11127_5","social","female","female",50,29,5
"22953","79_5","11128_5","social","female","female",50,6,5
"22954","79_5","11129_5","social","female","female",50,72,5
"22955","79_5","11130_5","social","female","female",50,33,5
"22956","79_5","11131_5","social","female","male",51,54,5
"22957","79_5","11131_5","sexual","female","male",51,54,5
"22958","79_5","11132_5","social","female","male",51,40,5
"22959","79_5","11133_5","social","female","male",52,54,5
"22960","79_5","11133_5","sexual","female","male",52,54,5
"22961","80_5","11134_5","social","female","female",44,28,5
"22962","80_5","11135_5","social","female","male",44,62,5
"22963","80_5","11135_5","sexual","female","male",44,62,5
"22964","80_5","11136_5","social","female","female",44,47,5
"22965","80_5","11137_5","social","female","female",44,26,5
"22966","80_5","11138_5","social","female","male",44,71,5
"22967","80_5","11139_5","social","female","female",44,29,5
"22968","80_5","11140_5","social","female","male",44,63,5
"22969","80_5","11140_5","sexual","female","male",44,63,5
"22970","80_5","11141_5","social","female","female",44,41,5
"22971","80_5","11142_5","social","female","female",44,5,5
"22972","81_5","11143_5","social","male","female",53,50,5
"22973","81_5","11143_5","sexual","male","female",53,50,5
"22974","81_5","11144_5","social","male","female",53,63,5
"22975","81_5","11145_5","social","male","female",53,50,5
"22976","81_5","11146_5","social","male","female",54,52,5
"22977","81_5","11146_5","sexual","male","female",54,52,5
"22978","81_5","11147_5","social","male","female",55,51,5
"22979","81_5","11147_5","sexual","male","female",55,51,5
"22980","82_5","11148_5","social","male","female",32,24,5
"22981","82_5","11148_5","sexual","male","female",32,24,5
"22982","82_5","11149_5","social","male","male",32,44,5
"22983","82_5","11150_5","social","male","male",32,36,5
"22984","82_5","11151_5","social","male","female",32,41,5
"22985","82_5","11151_5","sexual","male","female",32,41,5
"22986","82_5","11152_5","social","male","male",32,40,5
"22987","82_5","11153_5","social","male","female",32,29,5
"22988","82_5","11153_5","sexual","male","female",32,29,5
"22989","82_5","11154_5","social","male","female",32,63,5
"22990","82_5","11155_5","social","male","male",32,31,5
"22991","82_5","11156_5","social","male","male",32,25,5
"22992","82_5","11157_5","social","male","male",32,26,5
"22993","82_5","11158_5","social","male","male",32,35,5
"22994","82_5","11159_5","social","male","male",32,35,5
"22995","83_5","11160_5","social","male","female",34,27,5
"22996","83_5","11160_5","sexual","male","female",34,27,5
"22997","83_5","11161_5","unknown","male","female",35,35,5
"22998","84_5","11162_5","social","female","female",34,11,5
"22999","84_5","11163_5","social","female","male",34,7,5
"23000","84_5","11164_5","social","female","female",34,30,5
"23001","84_5","11165_5","social","female","female",34,32,5
"23002","84_5","11166_5","social","female","female",34,7,5
"23003","84_5","11167_5","social","female","male",34,26,5
"23004","84_5","11167_5","sexual","female","male",34,26,5
"23005","84_5","11168_5","social","female","female",34,50,5
"23006","84_5","11169_5","social","female","female",34,45,5
"23007","84_5","11170_5","social","female","male",34,6,5
"23008","84_5","11171_5","social","female","female",35,12,5
"23009","84_5","11172_5","social","female","female",35,52,5
"23010","84_5","11173_5","social","female","male",35,34,5
"23011","84_5","11174_5","social","female","male",35,26,5
"23012","84_5","11174_5","sexual","female","male",35,26,5
"23013","84_5","11175_5","social","female","male",35,28,5
"23014","84_5","11175_5","sexual","female","male",35,28,5
"23015","84_5","11176_5","social","female","male",35,60,5
"23016","84_5","11177_5","social","female","female",36,53,5
"23017","84_5","11178_5","social","female","male",36,34,5
"23018","84_5","11179_5","social","female","female",36,31,5
"23019","84_5","11180_5","social","female","female",36,33,5
"23020","84_5","11181_5","social","female","female",36,13,5
"23021","84_5","11182_5","social","female","male",36,30,5
"23022","84_5","11182_5","sexual","female","male",36,30,5
"23023","85_5","11183_5","unknown","female","unknown",59,-9,5
"23024","86_5","11184_5","unknown","male","unknown",37,-9,5
"23025","87_5","11185_5","unknown","female","female",52,68,5
"23026","87_5","11186_5","unknown","female","female",52,37,5
"23027","87_5","11187_5","unknown","female","female",52,47,5
"23028","87_5","11188_5","unknown","female","unknown",52,36,5
"23029","88_5","11189_5","social","male","male",37,40,5
"23030","88_5","11189_5","sexual","male","male",37,40,5
"23031","88_5","11190_5","social","male","male",37,30,5
"23032","88_5","11190_5","sexual","male","male",37,30,5
"23033","88_5","11191_5","social","male","male",37,37,5
"23034","88_5","11191_5","sexual","male","male",37,37,5
"23035","88_5","11192_5","sexual","male","male",37,29,5
"23036","88_5","11193_5","sexual","male","male",37,32,5
"23037","88_5","11194_5","sexual","male","male",37,45,5
"23038","88_5","11195_5","social","male","male",38,27,5
"23039","88_5","11196_5","social","male","male",38,30,5
"23040","88_5","11196_5","sexual","male","male",38,30,5
"23041","88_5","11197_5","social","male","male",38,40,5
"23042","88_5","11198_5","social","male","male",38,40,5
"23043","88_5","11199_5","social","male","male",38,25,5
"23044","89_5","11200_5","social","female","male",38,49,5
"23045","89_5","11200_5","sexual","female","male",38,49,5
"23046","89_5","11201_5","social","female","female",38,33,5
"23047","89_5","11202_5","social","female","female",38,31,5
"23048","89_5","11203_5","social","female","male",40,50,5
"23049","89_5","11203_5","sexual","female","male",40,50,5
"23050","89_5","11204_5","social","female","female",40,27,5
"23051","89_5","11205_5","social","female","male",40,34,5
"23052","89_5","11206_5","social","female","male",40,27,5
"23053","89_5","11207_5","social","female","male",40,63,5
"23054","89_5","11208_5","social","female","male",40,51,5
"23055","89_5","11208_5","sexual","female","male",40,51,5
"23056","89_5","11209_5","social","female","female",40,16,5
"23057","89_5","11210_5","social","female","female",40,19,5
"23058","89_5","11211_5","social","female","male",41,51,5
"23059","89_5","11211_5","sexual","female","male",41,51,5
"23060","89_5","11212_5","social","female","female",41,55,5
"23061","89_5","11213_5","unknown","female","female",41,34,5
"23062","90_5","11214_5","social","male","female",33,59,5
"23063","90_5","11215_5","social","male","male",33,59,5
"23064","90_5","11216_5","social","male","female",33,9,5
"23065","90_5","11217_5","social","male","male",33,36,5
"23066","90_5","11217_5","sexual","male","male",33,36,5
"23067","90_5","11218_5","social","male","male",34,37,5
"23068","90_5","11218_5","sexual","male","male",34,37,5
"23069","90_5","11219_5","social","male","female",34,34,5
"23070","90_5","11220_5","social","male","female",34,34,5
"23071","90_5","11221_5","social","male","female",34,36,5
"23072","90_5","11221_5","sexual","male","female",34,36,5
"23073","90_5","11222_5","social","male","male",34,38,5
"23074","90_5","11223_5","social","male","male",34,63,5
"23075","90_5","11224_5","social","male","female",34,63,5
"23076","90_5","11225_5","social","male","male",34,36,5
"23077","90_5","11226_5","social","male","female",34,11,5
"23078","90_5","11227_5","social","male","male",34,35,5
"23079","90_5","11227_5","sexual","male","male",34,35,5
"23080","90_5","11228_5","social","male","male",34,40,5
"23081","90_5","11229_5","unknown","male","female",34,36,5
"23082","90_5","11230_5","social","male","male",35,64,5
"23083","90_5","11231_5","social","male","female",35,64,5
"23084","90_5","11232_5","social","male","male",35,37,5
"23085","90_5","11233_5","social","male","female",35,12,5
"23086","90_5","11234_5","social","male","male",35,37,5
"23087","90_5","11234_5","sexual","male","male",35,37,5
"23088","90_5","11235_5","social","male","female",35,42,5
"23089","91_5","11236_5","social","male","female",44,37,5
"23090","91_5","11236_5","sexual","male","female",44,37,5
"23091","91_5","11237_5","social","male","male",44,39,5
"23092","91_5","11237_5","sexual","male","male",44,39,5
"23093","91_5","11238_5","social","male","female",44,64,5
"23094","91_5","11239_5","social","male","female",44,26,5
"23095","91_5","11240_5","social","male","female",44,37,5
"23096","91_5","11241_5","social","male","male",44,39,5
"23097","91_5","11242_5","social","male","male",45,40,5
"23098","91_5","11242_5","sexual","male","male",45,40,5
"23099","91_5","11243_5","social","male","female",45,46,5
"23100","91_5","11244_5","social","male","female",45,3,5
"23101","91_5","11245_5","social","male","male",45,2,5
"23102","91_5","11246_5","social","male","female",45,1,5
"23103","91_5","11247_5","unknown","male","female",45,2,5
"23104","91_5","11248_5","social","male","male",46,42,5
"23105","91_5","11248_5","sexual","male","male",46,42,5
"23106","91_5","11249_5","social","male","female",46,56,5
"23107","91_5","11250_5","social","male","female",46,38,5
"23108","91_5","11251_5","social","male","female",46,65,5
"23109","91_5","11252_5","unknown","male","male",46,44,5
"23110","92_5","11253_5","social","female","male",36,36,5
"23111","92_5","11253_5","sexual","female","male",36,36,5
"23112","92_5","11254_5","social","female","male",37,11,5
"23113","92_5","11255_5","social","female","male",37,37,5
"23114","92_5","11255_5","sexual","female","male",37,37,5
"23115","92_5","11256_5","social","female","male",38,37,5
"23116","92_5","11256_5","sexual","female","male",38,37,5
"23117","92_5","11257_5","social","female","male",38,12,5
"23118","92_5","11258_5","social","female","male",38,38,5
"23119","92_5","11258_5","sexual","female","male",38,38,5
"23120","92_5","11259_5","social","female","male",38,12,5
"23121","93_5","11260_5","social","female","male",47,46,5
"23122","93_5","11261_5","social","female","male",47,16,5
"23123","93_5","11262_5","social","female","male",47,46,5
"23124","93_5","11263_5","social","female","female",47,30,5
"23125","93_5","11264_5","social","female","female",47,25,5
"23126","93_5","11265_5","social","female","male",48,48,5
"23127","93_5","11266_5","social","female","male",48,17,5
"23128","93_5","11267_5","social","female","female",48,10,5
"23129","93_5","11268_5","social","female","female",48,7,5
"23130","93_5","11269_5","social","female","male",49,49,5
"23131","93_5","11270_5","social","female","male",49,18,5
"23132","94_5","11271_5","social","male","female",36,36,5
"23133","94_5","11271_5","sexual","male","female",36,36,5
"23134","94_5","11272_5","social","male","female",37,37,5
"23135","94_5","11272_5","sexual","male","female",37,37,5
"23136","94_5","11273_5","social","male","male",37,11,5
"23137","94_5","11274_5","social","male","female",38,38,5
"23138","94_5","11275_5","social","male","male",38,12,5
"23139","94_5","11276_5","social","male","female",38,38,5
"23140","94_5","11276_5","sexual","male","female",38,38,5
"23141","94_5","11277_5","social","male","male",38,12,5
"23142","95_5","11278_5","social","female","male",38,41,5
"23143","95_5","11278_5","sexual","female","male",38,41,5
"23144","95_5","11279_5","social","female","male",38,24,5
"23145","95_5","11280_5","social","female","female",38,16,5
"23146","95_5","11281_5","social","female","female",38,25,5
"23147","95_5","11282_5","social","female","female",38,21,5
"23148","95_5","11283_5","social","female","male",39,42,5
"23149","95_5","11283_5","sexual","female","male",39,42,5
"23150","95_5","11284_5","social","female","female",39,35,5
"23151","95_5","11285_5","social","female","male",39,21,5
"23152","95_5","11286_5","social","female","female",39,17,5
"23153","95_5","11287_5","social","female","male",39,25,5
"23154","95_5","11288_5","social","female","male",39,24,5
"23155","95_5","11289_5","social","female","female",39,80,5
"23156","95_5","11290_5","social","female","male",39,43,5
"23157","95_5","11290_5","sexual","female","male",39,43,5
"23158","95_5","11291_5","social","female","male",39,25,5
"23159","95_5","11292_5","social","female","male",39,24,5
"23160","95_5","11293_5","social","female","male",39,22,5
"23161","95_5","11294_5","unknown","female","female",39,17,5
"23162","95_5","11295_5","social","female","male",40,43,5
"23163","95_5","11295_5","sexual","female","male",40,43,5
"23164","95_5","11296_5","social","female","male",40,27,5
"23165","95_5","11297_5","social","female","male",40,25,5
"23166","95_5","11298_5","social","female","male",40,23,5
"23167","95_5","11299_5","social","female","female",40,19,5
"23168","95_5","11300_5","social","female","male",40,29,5
"23169","95_5","11301_5","social","female","female",40,23,5
"23170","96_5","11302_5","social","female","female",31,20,5
"23171","96_5","11303_5","social","female","female",31,7,5
"23172","96_5","11304_5","social","female","female",31,31,5
"23173","96_5","11305_5","social","female","male",32,28,5
"23174","96_5","11305_5","sexual","female","male",32,28,5
"23175","96_5","11306_5","social","female","female",32,21,5
"23176","96_5","11307_5","social","female","female",32,8,5
"23177","96_5","11308_5","social","female","female",32,2,5
"23178","96_5","11309_5","social","female","male",33,29,5
"23179","96_5","11309_5","sexual","female","male",33,29,5
"23180","96_5","11310_5","social","female","female",33,22,5
"23181","96_5","11311_5","social","female","female",33,8,5
"23182","96_5","11312_5","social","female","male",33,26,5
"23183","96_5","11313_5","social","female","male",33,31,5
"23184","96_5","11314_5","social","female","female",33,28,5
"23185","96_5","11315_5","social","female","male",33,33,5
"23186","96_5","11315_5","sexual","female","male",33,33,5
"23187","96_5","11316_5","social","female","female",33,22,5
"23188","96_5","11317_5","social","female","female",33,29,5
"23189","96_5","11318_5","social","female","male",33,26,5
"23190","96_5","11319_5","social","female","male",33,30,5
"23191","96_5","11320_5","social","female","female",33,36,5
"23192","96_5","11321_5","social","female","female",33,10,5
"23193","96_5","11322_5","social","female","female",33,14,5
"23194","96_5","11323_5","unknown","female","female",33,6,5
"23195","96_5","11324_5","social","female","female",33,3,5
"23196","96_5","11325_5","social","female","male",33,30,5
"23197","96_5","11326_5","social","female","female",33,50,5
"23198","97_5","11327_5","social","male","female",41,57,5
"23199","97_5","11328_5","social","male","female",41,20,5
"23200","97_5","11329_5","social","male","female",41,30,5
"23201","97_5","11330_5","social","male","male",41,25,5
"23202","97_5","11331_5","social","male","male",41,23,5
"23203","97_5","11332_5","social","male","female",41,20,5
"23204","97_5","11333_5","social","male","male",42,36,5
"23205","97_5","11333_5","sexual","male","male",42,36,5
"23206","97_5","11334_5","social","male","male",42,38,5
"23207","97_5","11334_5","sexual","male","male",42,38,5
"23208","97_5","11335_5","sexual","male","male",42,40,5
"23209","97_5","11336_5","social","male","male",43,37,5
"23210","97_5","11336_5","sexual","male","male",43,37,5
"23211","97_5","11337_5","social","male","male",43,37,5
"23212","97_5","11337_5","sexual","male","male",43,37,5
"23213","97_5","11338_5","social","male","male",43,37,5
"23214","97_5","11338_5","sexual","male","male",43,37,5
"23215","97_5","11339_5","social","male","male",43,37,5
"23216","97_5","11339_5","sexual","male","male",43,37,5
"23217","98_5","11340_5","social","female","male",37,21,5
"23218","98_5","11341_5","social","female","male",37,15,5
"23219","98_5","11342_5","social","female","female",37,13,5
"23220","98_5","11343_5","social","female","male",38,19,5
"23221","98_5","11344_5","social","female","female",38,14,5
"23222","98_5","11345_5","social","female","male",38,17,5
"23223","98_5","11346_5","social","female","female",38,24,5
